slno	concept_id	concepticon_id	concepticon_name	name	gloss	concept	stage	comment	category	definition	japanese	hindi	assamese	mandarin	burmese	nagamese	SILCAWL	CALMSEA
1655	monk			monk	monk	ᴍᴏɴᴋ	7			A man who has taken religious vows and lives a life of celibacy and devotion, often residing in a monastery or temple.	僧侶			僧侶	ဘုန်းကြီး			
643	monkey.:langur	–	–	langur	langur	ʟᴀɴɢᴜʀ	5		fauna	A type of Old World monkey with a long tail, often found in forested areas of South and Southeast Asia.	ランゲル	लंगुर		葉猴	langur			
421	monkey..general	1350	MONKEY	monkey (general)	monkey	ᴍᴏɴᴋᴇʏ	4		fauna	A small or medium-sized primate that often lives in trees and has a long tail.	猿	बंदर		猴子	မျောက်		monkey	monkey
182	month	1370	MONTH	month	month	ᴍᴏɴᴛʜ	3			A period of time that is approximately thirty days long, used as a unit of time in a calendar.	暦の月	माह		月份	လ		month	
2825	month:eighth			eighth month	eighth.month	ᴇɪɢʜᴛʜ.ᴍᴏɴᴛʜ	7			The eighth month of a calendar year.	八月			八月				
2828	month:eleventh			eleventh month	eleventh.month	ᴇʟᴇᴠᴇɴᴛʜ.ᴍᴏɴᴛʜ	7			The eleventh month of a calendar year.	十一月			十一月				
2822	month:fifth	2848	MAY (MONTH)	fifth month	fifth.month	ꜰɪꜰᴛʜ.ᴍᴏɴᴛʜ	7			The fifth month of a calendar year.	五月			五月				
2818	month:first			first month	first.month	ꜰɪʀꜱᴛ.ᴍᴏɴᴛʜ	7			The first month of a year.	一月			正月				
2821	month:fourth			fourth month	fourth.month	ꜰᴏᴜʀᴛʜ.ᴍᴏɴᴛʜ	7			The fourth month of a calendar year.	四月			四月				
2830	month:intercalculary			intercalculary month	intercalculary.month	ɪɴᴛᴇʀᴄᴀʟᴄᴜʟᴀʀʏ.ᴍᴏɴᴛʜ	7			An extra month added to a calendar at regular intervals to keep it in alignment with the solar year.	閏月			閏月				
2826	month:ninth			ninth month	ninth.month	ɴɪɴᴛʜ.ᴍᴏɴᴛʜ	7			The ninth month of the year in a calendar.	九月			九月				
2819	month:second			second month	second.month	ꜱᴇᴄᴏɴᴅ.ᴍᴏɴᴛʜ	7			The second month of a year in a calendar.	二月			二月				
2824	month:seventh			seventh month	seventh.month	ꜱᴇᴠᴇɴᴛʜ.ᴍᴏɴᴛʜ	7			The seventh month of a calendar year.	七月			七月				
2823	month:sixth			sixth month	sixth.month	ꜱɪxᴛʜ.ᴍᴏɴᴛʜ	7			The sixth month of a calendar year.	六月			六月				
2827	month:tenth			tenth month	tenth.month	ᴛᴇɴᴛʜ.ᴍᴏɴᴛʜ	7			The tenth month of a calendar year.	十月			十月				
2820	month:third			third month	third.month	ᴛʜɪʀᴅ.ᴍᴏɴᴛʜ	7			The third month in a calendar year.	三月			三月				
2829	month:twelft			twelft month	twelft.month	ᴛᴡᴇʟꜰᴛ.ᴍᴏɴᴛʜ	7			The twelfth month of a year.	十二月			臘月				
13	moon	1313	MOON	moon	moon	ᴍᴏᴏɴ	1			The natural satellite that orbits the Earth and is visible in the night sky.	月	चांद		月亮	လ		moon	moon
413	moon:full	3690	FULL MOON	full moon	full.moon	ꜰᴜʟʟ.ᴍᴏᴏɴ	4			The phase of the lunar cycle when the entire visible surface of the natural satellite is illuminated by the sun.	満月	पूर्णिमा		滿月	လပြည့်		full moon	
624	moon:half	–	–	half moon	half.moon	ʜᴀʟꜰ.ᴍᴏᴏɴ	5			A shape of the celestial body that shines in the night sky, appearing as a curved sliver when only part of it is visible.	半月	पृथ्वी		地球	လခွဲ			
426	moon:new	3691	NEW MOON	new moon	new.moon	ɴᴇᴡ.ᴍᴏᴏɴ	4			The phase of the lunar cycle when the moon is not visible in the night sky.	新月	जमीन		新月	လဆန်း		new moon	
1656	moonlight			moonlight	moonlight	ᴍᴏᴏɴʟɪɢʜᴛ	7			The light that comes from the moon at night.	月光			月光	လရောင်			
422	morning	1339	MORNING	morning	morning	ᴍᴏʀɴɪɴɢ	4			The period of time from sunrise or dawn until midday or noon.	朝	सुबह		早上	မနက်ခင်း		mourning	
662	mortar	224	MORTAR	mortar	mortar	ᴍᴏʀᴛᴀʀ	5			A heavy, hollow container used for crushing or grinding substances such as grain or spices with a pestle.	臼	मोर्टार		研鉢	ကျည်ပွေ့ဆုံ		mortar (for peppers)	mortar
1658	mortar..for.rice	224	MORTAR	mortar (for rice)	mortar	ᴍᴏʀᴛᴀʀ	7			A heavy, hollow container used for pounding grain or rice to remove the outer shell.	米搗き臼			臼	ဆုံ			
1659	mortar..for.spices	224	MORTAR	mortar (for spices)	mortar	ᴍᴏʀᴛᴀʀ	7			A heavy, hollow bowl used for crushing or grinding substances such as spices or grains into a powder or paste.	すり鉢			研缽	ငရုတ်ဆုံ			
423	morung..dormitory			morung (dormitory)	morung	ᴍᴏʀᴜɴɢ	4			A communal building used by young men for sleeping, social gatherings, and learning traditional customs.	集会所			青年宿舍				
424	mosquito	1509	MOSQUITO	mosquito	mosquito	ᴍᴏꜱꞯᴜɪᴛᴏ	4		fauna	A small flying insect that sucks blood from humans and animals.	蚊	मच्छर		蚊子	ခြင်		mosquito	
1660	mosquito.net	2795	MOSQUITO NET	mosquito net	mosquito.net	ᴍᴏꜱꞯᴜɪᴛᴏ.ɴᴇᴛ	7			A thin, fabric covering used over a bed to protect a sleeping person from insects.	蚊帳			蚊帳				
663	moth	2828	MOTH	moth	moth	ᴍᴏᴛʜ	5		fauna	An insect with wings that is often active at night and is frequently attracted to artificial light.	蛾	तितली		蛾子	ပိုးဖလံ		moth	
14	mother	1216	MOTHER	mother	mother	ᴍᴏᴛʜᴇʀ	1			A female parent.	母	मां		母親	အမေ		mother	
1661	mother..term.of.address			mother (term of address)	mother	ᴍᴏᴛʜᴇʀ	7			A term used to address one's female parent.	お母さん			媽媽				
1662	mother.in.law	1050	MOTHER-IN-LAW	mother in law	mother.in.law	ᴍᴏᴛʜᴇʀ.ɪɴ.ʟᴀᴡ	7			The female parent of one's spouse.	義母			婆婆			mother-in-law	
1663	motorcycle	638	MOTORCYCLE	motorcycle	motorcycle	ᴍᴏᴛᴏʀᴄʏᴄʟᴇ	7			A motor vehicle with two wheels that is ridden by a person sitting on a seat.	オートバイ			摩托車				
1664	mould..on.food	1166	MOULD	mould (on food)	mould	ᴍᴏᴜʟᴅ	7			A fuzzy or colorful growth that appears on food when it has gone bad or spoiled.	カビ			黴菌	မှိုတက်ခြင်း			
1665	mould..pottery	1166	MOULD	mould (pottery)	mould	ᴍᴏᴜʟᴅ	7			A hollow container or form used to shape soft material, such as clay, into a specific shape.	型			模具	ပုံစံခွက်			
183	mountain	639	MOUNTAIN	mountain	mountain	ᴍᴏᴜɴᴛᴀɪɴ	3			A large natural elevation of the earth's surface that rises significantly above its surroundings.	山	पर्वत		山	တောင်		mountain	mountain
599	mountain:foot.of	2122	MOUNTAIN FOOT	foot of mountain	foot.of.mountain	ꜰᴏᴏᴛ.ᴏꜰ.ᴍᴏᴜɴᴛᴀɪɴ	5			The lowest part of a mountain or hill, where the slope meets the flat ground.	山の麓	पहाड़ के पैर		山腳	တောင်ခြေရင်း			
548	mountain.:cliff	992	CLIFF	cliff	cliff	ᴄʟɪꜰꜰ	5			A steep, high rock face, often found at the edge of a mountain or near a body of water.	崖	उच्चखंड		懸崖	ချောက်ကမ်းပါး		cliff	
600	mountain.:foothills	–	–	foothills	foothills	ꜰᴏᴏᴛʜɪʟʟꜱ	5			The lower part of a mountain range, where the steep slopes begin to level out into flatter land.	山麓	पहाड़ियों के पादुका		山麓	တောင်ခြေ			
746	mountain.:slope	3297	PRECIPICE OR SLOPE	slope	slope	ꜱʟᴏᴘᴇ	5			An inclined surface that is not level, such as a hill or a mountain side.	斜面	ढलान		山坡	ဆင်ခြေလျှော			
664	mountain.peak..summit	2205	PEAK	mountain peak (summit)	mountain.peak	ᴍᴏᴜɴᴛᴀɪɴ.ᴘᴇᴀᴋ	5			The highest point of a large natural elevation of the earth's surface.	頂上	पहाड़ की चोटी		山頂	တောင်ထိပ်		summit, highest point	
665	mountain.range	–	–	mountain range	mountain.range	ᴍᴏᴜɴᴛᴀɪɴ.ʀᴀɴɢᴇ	5			A series of connected mountains or hills that form a continuous chain.	山脈	पर्वत श्रृंखला		山脈	တောင်တန်း			
666	mountain.ridge	2123	MOUNTAIN RIDGE	mountain ridge	mountain.ridge	ᴍᴏᴜɴᴛᴀɪɴ.ʀɪᴅɢᴇ	5			A long, narrow elevated landform that forms the top part of a mountain range.	稜線	पहाड़ की ऊँची ढलान		山脊	တောင်ကြော			
2425	mourn:to	3673	MOURNING	to mourn	mourn	ᴍᴏᴜʀɴ	7			To feel or express deep sadness or grief, especially following the death of a person.	哀悼する			哀悼	ဝမ်းနည်းပူဆွေးသည်			
667	mouse	1491	MOUSE	mouse	mouse	ᴍᴏᴜꜱᴇ	5		fauna	A small rodent with a long tail and a pointed snout.	鼠			老鼠	ကြွက်			
1668	moustache	1165	MOUSTACHE	moustache	moustache	ᴍᴏᴜꜱᴛᴀᴄʜᴇ	7			The hair that grows on a person's upper lip, above the mouth.	口ひげ			鬍鬚（上唇）				
184	mouth	674	MOUTH	mouth	mouth	ᴍᴏᴜᴛʜ	3		body parts	The opening in the face used for eating and speaking.	口	मुंह		嘴巴	ပါးစပ်		mouth	mouth
2426	move..intransitive:to	2874	MOVE (ONESELF)	to move (intransitive)	move	ᴍᴏᴠᴇ	7			To change position or go from one place to another.	動く			移動（自己動）	ရွေ့လျားသည်			
2427	move..something:to	765	MOVE	to move (something)	move	ᴍᴏᴠᴇ	7			To cause an object or a person to change position or location from one place to another.	動かす			挪動（某物）	ရွှေ့သည်			
2428	move.away:to	229	MOVE AWAY	to move away	move.away	ᴍᴏᴠᴇ.ᴀᴡᴀʏ	7			To depart from a specific place or person, traveling toward a different location.	去る			遷走			move away	
2429	move.roughly:to	2220	MOVE QUICKLY	to move roughly	move.roughly	ᴍᴏᴠᴇ.ʀᴏᴜɢʜʟʏ	7			To move with sudden, forceful, or violent motions rather than in a smooth or steady manner.	激しく動く			劇烈晃動				
2101	moving:to.be	3695	MOVEMENT	to be moving	moving	ᴍᴏᴠɪɴɢ	7			To be in a state of motion or changing position rather than staying still.	動いている			在移動				
668	mud	640	MUD	mud	mud	ᴍᴜᴅ	5			A mixture of earth or soil and water that is thick and wet.	泥	कीचड़		泥巴	ရွှံ့ဗွက်		mud	
1669	mug	4137	MUG	mug	mug	ᴍᴜɢ	7			A large, heavy cup with a handle used for drinking hot liquids.	マグカップ			馬克杯	မတ်ခွက်			
2430	mumble:to	128	MUMBLE	to mumble	mumble	ᴍᴜᴍʙʟᴇ	7			To speak in a low, indistinct way that makes it difficult for others to understand the words.	つぶやく			咕噥	ဗလုံးဗထွေးပြောသည်			
185	muroid	2139	MUROID (MOUSE OR RAT)	muroid	muroid	ᴍᴜʀᴏɪᴅ	3		fauna	A small rodent with a long tail and pointed snout, such as a mouse or a rat.	ネズミ上科の動物	जंगली चूहा		齧齒類動物	ကြွက်မျိုး			rat/rodent
669	muscle	1004	MUSCLE	muscle	muscle	ᴍᴜꜱᴄʟᴇ	5		body parts	The tissue in the body that can contract and expand to produce movement.	筋肉	मांसपेशी		肌肉	ကြွက်သား		muscle	
1930	mushroom:split.gill			split gill mushroom	split.gill.mushroom	ꜱᴘʟɪᴛ.ɢɪʟʟ.ᴍᴜꜱʜʀᴏᴏᴍ	7			A type of edible fungus characterized by a cap that often cracks or splits as it grows, revealing the underside.	裂溝菌			裂褶傘				
2787	mushroom:wood.ear	3392	MUER (FUNGUS)	wood ear mushroom	wood.ear.mushroom	ᴡᴏᴏᴅ.ᴇᴀʀ.ᴍᴜꜱʜʀᴏᴏᴍ	7			An edible fungus that is dark, thin, and jelly-like, often found growing on decaying trees and resembling a human ear in shape.	木耳			木耳				
1670	mushroom..general	641	MUSHROOM	mushroom (general)	mushroom	ᴍᴜꜱʜʀᴏᴏᴍ	7			A fleshy, spore-producing growth that typically grows on the ground or on decaying wood.	きのこ			蘑菇	မှို		mushroom	
186	mushroom..ground.type	–	–	mushroom (ground type)	mushroom	ᴍᴜꜱʜʀᴏᴏᴍ	3			A fungus that grows on or above the ground, rather than inside a plant or animal.	地上生きのこ	भूमधुमक		野菌	ကုန်းနေမှို			mushroom/fungus
187	mushroom..tree.type	–	–	mushroom (tree type)	mushroom	ᴍᴜꜱʜʀᴏᴏᴍ	3			A fleshy, spore-bearing growth that typically grows from decaying wood or soil.	木に生えるきのこ	बरगद का छत्ता		樹菌	သစ်ပင်မှို			mushroom/fungus
1671	music	642	MUSIC	music	music	ᴍᴜꜱɪᴄ	7			An arrangement of sounds, such as rhythm or melody, that is often sung or played on instruments for pleasure or artistic expression.	音楽			音樂	ဂီတ			
1672	muslim			muslim	muslim	ᴍᴜꜱʟɪᴍ	7			A person who follows the religion of Islam.	イスラム教徒			穆斯林				
1673	mustard.leaf			mustard leaf	mustard.leaf	ᴍᴜꜱᴛᴀʀᴅ.ʟᴇᴀꜰ	7			A green leaf from a plant used as a vegetable in cooking.	からし菜の葉			芥菜葉				
1674	mustard.plant	3181	MUSTARD	mustard plant	mustard.plant	ᴍᴜꜱᴛᴀʀᴅ.ᴘʟᴀɴᴛ	7			A small plant with edible seeds or leaves, often used as a spice or vegetable.	からし菜			芥菜				
670	mustard.seed	–	–	mustard seed	mustard.seed	ᴍᴜꜱᴛᴀʀᴅ.ꜱᴇᴇᴅ	5	CONCEPTICON refers to the sauce, not the seed or plant	flora	A small, round, dark or yellowish seed from a plant used for seasoning or making oil.	辛子	सरसों		芥末	မုန်ညင်းစေ့			
2102	mute:to.be	1666	MUTE	to be mute	mute	ᴍᴜᴛᴇ	7			To be unable to speak or to be unable to produce sounds with the voice.	唖			啞				
555	myna:crested	2346	CRESTED MYNA	crested myna	crested.myna	ᴄʀᴇꜱᴛᴇᴅ.ᴍʏɴᴀ	5		fauna	A medium-sized black bird with a small crest on its head and a yellow patch of skin around its eyes.	冠椋鳥			八哥				
671	myna..common	–	–	myna (common)	myna	ᴍʏɴᴀ	5	missing from CONCEPTICON	fauna	A small, social bird with dark plumage and a strong voice, often found near human settlements.	ムクドリ	मैना		家八哥	သာလိကာ			
1675	myrica.esculent..box.myrtle:::			Myrica esculent (box myrtle)	box.myrtle	ʙᴏx.ᴍʏʀᴛʟᴇ	7			A shrub or small tree with small, leathery leaves and edible berries, often found in temperate or montane regions.	ヤマモモ			忍冬木				
672	nail	502	NAIL (TOOL)	nail	nail	ɴᴀɪʟ	5			A small, thin piece of metal used to fasten wood or other materials together by being driven in with a hammer.	釘	नाखून		釘子	သံချောင်း			nail/claw
2431	nail:to	3306	NAIL	to nail	nail	ɴᴀɪʟ	7			To drive a thin, pointed metal spike into a piece of wood or another hard material.	釘を打つ			釘	သံရိုက်သည်			
249	naked:to.be	590	NAKED	to be naked	naked	ɴᴀᴋᴇᴅ	3			To have no clothing or covering on the body.	はだか	नंगा होना		裸露	ကိုယ်တုံးလုံးဖြစ်သည်			
188	name	1405	NAME	name	name	ɴᴀᴍᴇ	3			A word or set of words used to identify a person, place, or thing.	名前	नाम		名字	နာမည်		name	name
